PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Susquehanna University,K,MOR,1,,,,,,,,KO,Fair Catch,,,,,,,,,,,,,,,,,,,,,,Trevor Yacuboski,27.0,38.0,Fair Catch,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Susquehanna University,D,SUSQ,1,,1.0,1.0,0.0,10.0,38.0,Go Zone,Run,Rush,5.0,No Huddle-Shotgun,right,,,,,,,,,Romello Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Susquehanna University,D,SUSQ,1,,1.0,2.0,2.0,5.0,43.0,Go Zone,Pass,Complete,22.0,,,,deep,left,Complete,Kyle for Howes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Susquehanna University,D,SUSQ,1,,1.0,3.0,1.0,10.0,35.0,Take A Shot,Pass,Complete,7.0,,,,short,left,Complete,Frankie for Negrini,,,,Nick Levinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Susquehanna University,D,SUSQ,1,,1.0,4.0,2.0,3.0,28.0,Take A Shot,Run,Rush,4.0,No Huddle-Shotgun,middle,,,,,,,,,Chad Newhard,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Susquehanna University,D,SUSQ,1,,1.0,5.0,1.0,10.0,24.0,Take A Shot,Run,Rush,4.0,No Huddle-Shotgun,right,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,Illegal Block in Back,SUSQ,,,,,10.0
7,Susquehanna University,D,SUSQ,1,,1.0,6.0,1.0,20.0,34.0,Take A Shot,Pass,Incomplete,0.0,,,,short,right,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Susquehanna University,D,SUSQ,1,,1.0,7.0,2.0,20.0,34.0,Take A Shot,Pass,Incomplete,0.0,,,,short,right,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Susquehanna University,D,SUSQ,1,,1.0,8.0,3.0,20.0,34.0,Take A Shot,Pass,Complete,15.0,,,,deep,middle,Complete,Bryce for Ellinger,,,,Chad Newhard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Susquehanna University,K,SUSQ,1,,,,4.0,5.0,19.0,Red Zone High,FG Block,Good,,,,,,,,,,,,Eddie H: Nugent,,,,,,,,,,,,,,,,,,,,Elijah field Hoffman,36.0,Good,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
11,Susquehanna University,K,SUSQ,1,,,,,,,,KO Rec,Touchback,,,,,,,,,,,,,,,,,,,,,,Elijah kickoff Hoffman,65.0,0.0,Touchback,,,,,,,,,,,,,,,,,,,11:41,1601,3,0,-3,3,3,3,,,,,,,
12,Susquehanna University,O,MOR,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Incomplete,0.0,,,Jared Jenkins,short,right,Incomplete,Jordan Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:41,1601,0,3,-3,3,3,3,,,,,,,
13,Susquehanna University,O,MOR,1,,1.0,2.0,2.0,10.0,-25.0,Coming Out,Run,Rush,2.0,Nate Boyle,middle,,,,,,,,,John Nicosia,Drew Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:41,1601,0,3,-3,3,3,3,,,,,,,
14,Susquehanna University,O,MOR,1,,1.0,3.0,3.0,8.0,-27.0,Gold Zone,Pass,Incomplete,0.0,,,Jared Jenkins,short,right,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,11:41,1601,0,3,-3,3,3,3,,,,,,,
