PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,La Verne,K,PLU,1,,,,,,,,KO,Return,,,,,,,,,,,,T Perpignan,,,,,,,Rocco Tate,17,27.0,A Comito,55.0,10.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,La Verne,D,LV-H,1,,1.0,1.0,0.0,10.0,27.0,Take A Shot,Run,Rush,1.0,Kyle Bandy,,,,,,,,,,A Shroyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,La Verne,,LV-H,1,,,,2.0,9.0,28.0,Take A Shot,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,4.0
4,La Verne,D,LV-H,1,,1.0,2.0,2.0,13.0,24.0,Take A Shot,Pass,Complete,34.0,,,,,,Complete,Rocco Tate,,,,F Lugo,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,La Verne,D,LV-H,1,,1.0,3.0,1.0,10.0,42.0,Go Zone,Pass,Incomplete,0.0,,,,,,Incomplete,Micah Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,La Verne,D,LV-H,1,,1.0,4.0,2.0,10.0,42.0,Go Zone,Pass,Complete,3.0,,,,,,Complete,Ethan Medeiros,,,,M Gurr,J Elwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,La Verne,D,LV-H,1,,1.0,5.0,3.0,7.0,39.0,Go Zone,Pass,Incomplete,0.0,,,,,,Incomplete,,,,,M Gurr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,La Verne,D,LV-H,1,,1.0,6.0,4.0,7.0,39.0,Go Zone,Pass,Sack,-6.0,,,,,,Sack,,,,,K Davis-White,G Hawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,15:00,1800,0,0,0,3,3,3,,,,,,,
9,La Verne,O,PLU,1,,1.0,1.0,0.0,10.0,-45.0,Go Zone,Pass,Complete,4.0,,,E Bainter,,,Complete,N Palitz,,,,JJ Rider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:01,1681,0,0,0,3,3,3,,,,,,,
10,La Verne,O,PLU,1,,1.0,2.0,2.0,6.0,-49.0,Go Zone,Run,Rush,7.0,E Bainter,,,,,,,,,,Nicolas Meza,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:01,1681,0,0,0,3,3,3,,,,,,,
11,La Verne,O,PLU,1,,1.0,3.0,1.0,10.0,44.0,Go Zone,Pass,Complete,3.0,,,E Bainter,,,Complete,J Walker,,,,Nicolas Meza,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,13:01,1681,0,0,0,3,3,3,,,,,,,5.0
12,La Verne,O,PLU,1,,1.0,4.0,1.0,5.0,39.0,Go Zone,Run,Rush,4.0,N Palitz,,,,,,,,,,Mason Montanez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:01,1681,0,0,0,3,3,3,,,,,,,
13,La Verne,O,PLU,1,,1.0,5.0,2.0,1.0,35.0,Take A Shot,Run,Rush,11.0,N Palitz,,,,,,,,,,JJ Rider,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:01,1681,0,0,0,3,3,3,,,,,,,
14,La Verne,O,PLU,1,,1.0,6.0,1.0,10.0,24.0,Take A Shot,Pass,Complete,4.0,,,E Bainter,,,Complete,M Felan,,,,Derek Guzman,De Lante' Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:01,1681,0,0,0,3,3,3,,,,,,,
15,La Verne,O,PLU,1,,1.0,7.0,2.0,6.0,20.0,Red Zone High,Pass,Complete,20.0,,,E Bainter,,,Complete,N Palitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,13:01,1681,0,0,0,3,3,3,,,,,,,
16,La Verne,K,PLU,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Comito,,,Good,,,,,,,,,09:56,1496,6,0,6,3,3,3,,,,,,,
17,La Verne,K,PLU,1,,,,1.0,-35.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,S Morasch,,,,,,,Rocco Tate,16,25.0,A Comito,56.0,9.0,Return,,,,,,,,,,,,,,,,,,,09:56,1496,7,0,7,3,3,3,offside,PLU,,,,,5.0
18,La Verne,,LV-H,1,,,,1.0,10.0,30.0,Take A Shot,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:52,1492,0,7,7,3,3,3,delay of game,PLU,,,,,5.0
19,La Verne,D,LV-H,1,,2.0,1.0,0.0,5.0,35.0,Take A Shot,Pass,Complete,10.0,,,,,,Complete,Spencer Pool,,,,J Elwin,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:52,1492,0,7,7,3,3,3,,,,,,,
20,La Verne,D,LV-H,1,,2.0,2.0,1.0,10.0,45.0,Go Zone,Pass,Complete,1.0,,,,,,Complete,Ethan Medeiros,,,,A Barton,K Davis-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:52,1492,0,7,7,3,3,3,,,,,,,
21,La Verne,D,LV-H,1,,2.0,3.0,2.0,11.0,44.0,Go Zone,Pass,Incomplete,0.0,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:52,1492,0,7,7,3,3,3,,,,,,,
