PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Olivet,K,HAN,1,,,,,,,,KO,Return,,,,,,,,,,,,,,True,Dontal Wright,,HAN,James Underwood,Dontal Wright,2,14.0,Yoann Kinanga,52.0,13.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Olivet,O,HAN,1,,1.0,1.0,0.0,10.0,15.0,Red Zone High,Run,Rush,4.0,Austin Oppel,middle,,,,,,,,,08:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:11,1391,0,0,0,3,3,3,,,,,,,
3,Olivet,O,HAN,1,,1.0,2.0,2.0,6.0,11.0,Red Zone,Pass,Complete,7.0,,,Matthew Weimer,short,middle,Complete,Austin Oppel,,,,08:11,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:11,1391,0,0,0,3,3,3,,,,,,,
4,Olivet,O,HAN,1,,1.0,3.0,1.0,4.0,4.0,Red Zone Low,Run,Rush,3.0,Austin Oppel,middle,,,,,,,,,08:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:11,1391,0,0,0,3,3,3,,,,,,,
5,Olivet,O,HAN,1,,1.0,4.0,2.0,1.0,1.0,Red Zone Low,Pass,Complete,1.0,,,Matthew Weimer,short,middle,Complete,Eric Roudebush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,08:11,1391,0,0,0,3,3,3,,,,,,,
6,Olivet,K,HAN,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,Jeremy H: Gettelfinger,,,,,,,,,,,,,,,,,,,,Yoann Kinanga,,,Good,,,,,,,,,08:03,1383,6,0,6,3,3,3,,,,,,,
7,Olivet,K,HAN,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Elijah Irvine,,,,,,,Dontal Wright,25,30.0,Yoann Kinanga,60.0,5.0,Return,,,,,,,,,,,,,,,,,,,08:03,1383,7,0,7,3,3,3,,,,,,,
8,Olivet,D,OLI,1,,1.0,1.0,0.0,10.0,-30.0,Gold Zone,Pass,Incomplete,0.0,,,Evan Ormsby,short,left,Incomplete,Jalen Broussard,,,,08:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:11,1391,0,7,7,3,3,3,,,,,,,
9,Olivet,D,OLI,1,,1.0,2.0,2.0,10.0,-30.0,Gold Zone,Run,Rush,3.0,Deonte Higgins,middle,,,,,,,,,08:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:11,1391,0,7,7,3,3,3,,,,,,,
10,Olivet,D,OLI,1,,1.0,3.0,3.0,7.0,-33.0,Gold Zone,Pass,Incomplete,0.0,,,Evan Ormsby,,,Incomplete,Jalen Broussard,Caleb Brewster,,,08:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,08:11,1391,0,7,7,3,3,3,,,,,,,
