PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Augustana (IL),K,RHO,1,,,,,,,,KO,Return,,,,,,,,,,,,Alex McRae,,,,,,,Ben Ludlum,22,33.0,Wiley Henshaw,54.0,11.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Augustana (IL),D,AUG,1,,1.0,1.0,0.0,10.0,-33.0,Gold Zone,Run,Rush,-1.0,Cole Bhardwaj,left,,,,,,,,,Jordan McCoy,Kobe Bins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
3,Augustana (IL),D,AUG,1,,1.0,2.0,2.0,11.0,-32.0,Gold Zone,Pass,Complete,14.0,,,Cole Bhardwaj,deep,right,Complete,Bobby Inserra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
4,Augustana (IL),D,AUG,1,,1.0,3.0,1.0,10.0,-46.0,Go Zone,Pass,Complete,54.0,,,Cole Bhardwaj,deep,middle,Complete,Bobby Inserra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,14:55,1795,0,0,0,3,3,3,,,,,,,
5,Augustana (IL),K,AUG,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,Bobby H: Inserra,,,,,,,,,,,,,,,,,,,,Sidney Maroon,,,Good,,,,,,,,,13:44,1724,6,0,-6,3,3,3,,,,,,,
6,Augustana (IL),K,AUG,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,,,,D.J. Higgins,,,,,,,Alex McRae,15,23.0,Sidney Maroon,57.0,8.0,Return,,,,,,,,,,,,,,,,,,,13:44,1724,7,0,-7,3,3,3,,,,,,,
7,Augustana (IL),O,RHO,1,,1.0,1.0,0.0,10.0,-23.0,Coming Out,Run,Rush,3.0,Elijah Bane,middle,,,,,,,,,Josh Timm,Aaron Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:40,1720,0,7,-7,3,3,3,,,,,,,
8,Augustana (IL),O,RHO,1,,1.0,2.0,2.0,7.0,-26.0,Gold Zone,Pass,Complete,11.0,,,Luke Macias,deep,right,Complete,Andrew Pickens,,,,Frank Giamarusti,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:40,1720,0,7,-7,3,3,3,,,,,,,
9,Augustana (IL),O,RHO,1,,1.0,3.0,1.0,10.0,-37.0,Gold Zone,Run,Rush,7.0,Elijah Bane,right,,,,,,,,,Ronde Worrels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:40,1720,0,7,-7,3,3,3,,,,,,,
10,Augustana (IL),O,RHO,1,,1.0,4.0,2.0,3.0,-44.0,Gold Zone,Run,Rush,4.0,Luke Macias,middle,,,,,,,,,Chase Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:40,1720,0,7,-7,3,3,3,,,,,,,
11,Augustana (IL),O,RHO,1,,1.0,5.0,1.0,10.0,-48.0,Go Zone,Pass,Incomplete,0.0,,,Luke Macias,short,middle,Incomplete,Andrew Pickens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:40,1720,0,7,-7,3,3,3,,,,,,,
12,Augustana (IL),O,RHO,1,,1.0,6.0,2.0,10.0,-48.0,Go Zone,Run,Rush,1.0,Elijah Bane,middle,,,,,,,,,Hugh Keany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:40,1720,0,7,-7,3,3,3,,,,,,,
13,Augustana (IL),O,RHO,1,,1.0,7.0,3.0,9.0,-49.0,Go Zone,Pass,Complete,12.0,,,Luke Macias,deep,left,Complete,JaVon Cooper,,,,Johnny Breeden,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:40,1720,0,7,-7,3,3,3,,,,,,,
