PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Wisconsin-Oshkosh,K,MILLSAPS,1,,,,,,,,KO,Return,,,,,,,,,,,,Jett Coolman,,,,,,,DJ Stewart,42,46.0,Ethan Klapatch,61.0,4.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Wisconsin-Oshkosh,D,UWO,1,,1.0,1.0,0.0,10.0,-46.0,Go Zone,Pass,Complete,11.0,,,Kobe Berghammer,,,Complete,Trae Tetzlaff,,,,C. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Wisconsin-Oshkosh,D,UWO,1,,1.0,2.0,1.0,10.0,43.0,Go Zone,Pass,Incomplete,0.0,,,Kobe Berghammer,,,Incomplete,Trae Tetzlaff,,,,C. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Wisconsin-Oshkosh,D,UWO,1,,1.0,3.0,2.0,10.0,43.0,Go Zone,Run,Rush,6.0,Peter MacCudden,,,,,,,,,,T. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Wisconsin-Oshkosh,D,UWO,1,,1.0,4.0,3.0,4.0,37.0,Go Zone,Run,Rush,25.0,Peter MacCudden,,,,,,,,,,Adrian Turner,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Wisconsin-Oshkosh,D,UWO,1,,1.0,5.0,1.0,10.0,12.0,Red Zone,Pass,Complete,4.0,,,Kobe Berghammer,,,Complete,Peter MacCudden,,,,T. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Wisconsin-Oshkosh,D,UWO,1,,1.0,6.0,2.0,6.0,8.0,Red Zone,Run,Rush,7.0,Kobe Berghammer,,,,,,,,,,T. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Wisconsin-Oshkosh,D,UWO,1,,1.0,7.0,1.0,1.0,1.0,Red Zone Low,Run,Rush,1.0,DJ Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Wisconsin-Oshkosh,D,UWO,1,,1.0,8.0,0.0,3.0,3.0,Red Zone Low,Run,Good,,Jimmy Duval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,,,,,,,TD,11:20,1580,6,0,-6,3,3,3,,,,,,,
10,Wisconsin-Oshkosh,K,UWO,1,,,,1.0,-35.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,,,,Mackade Mella,,,,,,,Moise Tezzo,15,16.0,Nolan Mobley,64.0,1.0,Return,,,,,,,,,,,,,,,,,,,11:20,1580,8,0,-8,3,3,3,,,,,,,
11,Wisconsin-Oshkosh,O,MILLSAPS,1,,1.0,1.0,0.0,10.0,-16.0,Coming Out,Pass,Interception,0.0,,,Brody Davis,,,Interception,,,Jared Tenpas,,,,True,Jared Tenpas,Brody Davis,UWO,TM at,Jared Tenpas,8,-4.0,,,,,,,,,,,,,,,,,,,,,,Interception,11:08,1568,0,8,-8,3,3,3,,,,,,,
12,Wisconsin-Oshkosh,D,UWO,1,,2.0,1.0,0.0,4.0,4.0,Red Zone Low,Pass,Complete,4.0,,,Kobe Berghammer,,,Complete,Jimmy Duval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,11:00,1560,8,0,-8,3,3,3,,,,,,,
13,Wisconsin-Oshkosh,D,UWO,1,,2.0,2.0,0.0,3.0,3.0,Red Zone Low,Run,No Good,,Jimmy Duval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Good,,,,,,,TD,10:57,1557,14,0,-14,3,3,3,,,,,,,
