PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Saint John's,K,SJU,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Graham Gerlach,Ty Roelofs,,,,,,TJ Little,11,19.0,Conor Murphy,57.0,8.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Saint John's,O,WRF,1,,1.0,1.0,0.0,10.0,-19.0,Coming Out,Run,Rush,1.0,Michael Krueger,left,,,,,,,,,Cayden Saxon,Carter Seymour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
3,Saint John's,O,WRF,1,,1.0,2.0,2.0,9.0,-20.0,Coming Out,Pass,Complete,6.0,,,Kaleb Blaha,short,right,Complete,Luke Kush,,,,Ethan Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
4,Saint John's,O,WRF,1,,1.0,3.0,3.0,3.0,-26.0,Gold Zone,Pass,Incomplete,0.0,,,Kaleb Blaha,short,left,Incomplete,Michael Krueger,,,Metoriah Faoliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:53,1793,0,0,0,3,3,3,,,,,,,
5,Saint John's,K,WRF,1,,,,4.0,3.0,-26.0,Gold Zone,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,,,,Crede Timm,38.0,36.0,Fair Catch,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
6,Saint John's,,SJU,1,,,,1.0,10.0,-36.0,Gold Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:01,1741,0,0,0,3,3,3,False Start,SJU,Jimmy Buck,,,,5.0
7,Saint John's,D,SJU,1,,1.0,1.0,0.0,15.0,-31.0,Gold Zone,Run,Rush,2.0,Henry Trost,middle,,,,,,,,,Jake Halsey,Aaron Borgerding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:01,1741,0,0,0,3,3,3,,,,,,,
8,Saint John's,D,SJU,1,,1.0,2.0,2.0,13.0,-33.0,Gold Zone,Run,Rush,4.0,Henry Trost,middle,,,,,,,,,Kyle Burkhardt,Caleb Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:01,1741,0,0,0,3,3,3,,,,,,,
9,Saint John's,D,SJU,1,,1.0,3.0,3.0,9.0,-37.0,Gold Zone,Pass,Complete,17.0,,,Aaron Syverson,deep,left,Complete,Alex Larson,,,,Michael Brown,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:01,1741,0,0,0,3,3,3,,,,,,,
10,Saint John's,D,SJU,1,,1.0,4.0,1.0,10.0,46.0,Go Zone,Pass,Incomplete,0.0,,,Aaron Syverson,short,left,Incomplete,Jimmy Buck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,14:01,1741,0,0,0,3,3,3,,,,,,,5.0
