PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Denison,K,DENF,1,,,,,,,,KO Rec,Fair Catch,,,,,,,,,,,,,,,,,,,Thomas Gelorme,63.0,2.0,Fair Catch,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Denison,O,ONU,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,6.0,Brock Martin,,,,,,,Ryan Hallinan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Denison,O,ONU,1,,1.0,2.0,2.0,4.0,-31.0,Gold Zone,Pass,Complete,20.0,,Brody Hahn,Complete,Chase Rose,,,,C. Swartzmiller,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Denison,O,ONU,1,,1.0,3.0,1.0,10.0,49.0,Go Zone,Pass,Complete,10.0,,Brody Hahn,Complete,Jack DiMario,,,,Jailen Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Denison,O,ONU,1,,1.0,4.0,1.0,10.0,39.0,Go Zone,Run,Rush,1.0,Brody Hahn,,,,,,,Joey Muncie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Denison,O,ONU,1,,1.0,5.0,2.0,9.0,38.0,Go Zone,Run,Rush,14.0,Brock Martin,,,,,,,C. Swartzmiller,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Denison,O,ONU,1,,1.0,6.0,1.0,10.0,24.0,Take A Shot,Run,Rush,5.0,Brody Hahn,,,,,,,Griffin Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Denison,O,ONU,1,,1.0,7.0,2.0,5.0,19.0,Red Zone High,Run,Rush,3.0,Brody Hahn,,,,,,,Francis Fay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Denison,O,ONU,1,,1.0,8.0,3.0,2.0,16.0,Red Zone High,Pass,Incomplete,0.0,,Brody Hahn,Incomplete,Noah Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Denison,O,ONU,1,,1.0,9.0,4.0,2.0,16.0,Red Zone High,Run,Rush,16.0,Brody Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
