PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Stevenson,K,SVC,1,,,,,,,,KO,Return,,,,,,,,,,,,Justin Emeigh,,,,,,,Jakari Lewis,38,40.0,Justin Emeigh,63.0,2.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Stevenson,D,STE,1,,1.0,1.0,0.0,10.0,-40.0,Gold Zone,Run,Rush,7.0,Steve Smothers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Stevenson,D,STE,1,,1.0,2.0,2.0,3.0,-47.0,Go Zone,Pass,Complete,4.0,,,Ryan Sedgwick,,,Complete,Steve Smothers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Stevenson,D,STE,1,,1.0,3.0,1.0,10.0,49.0,Go Zone,Run,Rush,5.0,Anthony Lembo,,,,,,,,,,Desonio Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Stevenson,D,STE,1,,1.0,4.0,2.0,5.0,44.0,Go Zone,Run,Rush,2.0,Brandon Walker,,,,,,,,,,N. Sullivan,D. Collins Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Stevenson,,STE,1,,,,3.0,3.0,42.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,offside defense,SVC,,,,,5.0
7,Stevenson,D,STE,1,,1.0,5.0,1.0,10.0,37.0,Go Zone,Pass,Complete,20.0,,,Ryan Sedgwick,,,Complete,Steve Smothers,,,,J. Polynice,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Stevenson,D,STE,1,,1.0,6.0,1.0,10.0,17.0,Red Zone High,Run,Rush,9.0,Brandon Walker,,,,,,,,,,Isaiah McElroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Stevenson,D,STE,1,,1.0,7.0,2.0,1.0,8.0,Red Zone,Run,Rush,0.0,Brandon Walker,,,,,,,,,,T Hedgepeth II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Stevenson,D,STE,1,,1.0,8.0,3.0,1.0,8.0,Red Zone,Run,Rush,3.0,Ryan Sedgwick,,,,,,,,,,Desonio Powell,T Hedgepeth II,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
11,Stevenson,D,STE,1,,1.0,9.0,1.0,5.0,5.0,Red Zone Low,Run,Rush,5.0,Brandon Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
12,Stevenson,K,STE,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brody Campbell,,,Good,,,,,,,,,09:52,1492,6,0,-6,3,3,3,,,,,,,
13,Stevenson,K,STE,1,,,,1.0,-35.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,,,,Just Rutkowski,,,,,,,Molayo Irefin,22,26.0,Zachary Rutsch,61.0,4.0,Return,,,,,,,,,,,,,,,,,,,09:52,1492,7,0,-7,3,3,3,,,,,,,
14,Stevenson,O,SVC,1,,1.0,1.0,0.0,10.0,-26.0,Gold Zone,Pass,Complete,28.0,,,Brady Walker,,,Complete,Jeffrey Downs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
15,Stevenson,O,SVC,1,,1.0,2.0,1.0,10.0,46.0,Go Zone,Pass,Complete,12.0,,,Brady Walker,,,Complete,Molayo Irefin,,,,Tyson Blakeney,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
16,Stevenson,O,SVC,1,,1.0,3.0,1.0,10.0,34.0,Take A Shot,Run,Rush,20.0,D Gray,,,,,,,,,,JanMicha Finch,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
17,Stevenson,O,SVC,1,,1.0,4.0,1.0,10.0,14.0,Red Zone High,Run,Rush,2.0,Joey Kremer,,,,,,,,,,Tom Zatalava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
