PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Albright,K,ALB,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,CJ Carwell,Samuel Moratori,,,,,,Hunter Hruz,13,38.0,Ryan Evans,40.0,25.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Albright,O,SAL,1,,1.0,1.0,0.0,10.0,-38.0,Gold Zone,Run,Rush,7.0,Jaden Davis,,,,,,,,,,CJ Partridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Albright,O,SAL,1,,1.0,2.0,2.0,3.0,-45.0,Go Zone,Pass,Incomplete,0.0,,,Micah Brubaker,,,Incomplete,David Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Albright,O,SAL,1,,1.0,3.0,3.0,3.0,-45.0,Go Zone,Run,Rush,3.0,Joey Bildstein,,,,,,,,,,Eric Martin,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Albright,O,SAL,1,,1.0,4.0,1.0,10.0,-48.0,Go Zone,Run,Rush,24.0,Micah Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,illegal block,SAL,Gabriel Mendez,,,,10.0
6,Albright,O,SAL,1,,1.0,5.0,1.0,10.0,38.0,Go Zone,Run,Rush,-2.0,Micah Brubaker,,,,,,,,,,Omar Sesay,CJ Partridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Albright,O,SAL,1,,1.0,6.0,2.0,12.0,40.0,Go Zone,Pass,Incomplete,0.0,,,Micah Brubaker,,,Incomplete,Hunter Cleaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,15:00,1800,0,0,0,3,3,3,offside,ALB,,,,,5.0
8,Albright,O,SAL,1,,1.0,7.0,2.0,7.0,35.0,Take A Shot,Run,Rush,2.0,Jaden Davis,,,,,,,,,,Ryan Rapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Albright,O,SAL,1,,1.0,8.0,3.0,5.0,33.0,Take A Shot,Run,Rush,4.0,Joey Bildstein,,,,,,,,,,Antwan Rogers,Jesse Modican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Albright,O,SAL,1,,1.0,9.0,4.0,1.0,29.0,Take A Shot,Run,Rush,-1.0,Micah Brubaker,,,,,,,,,,,,True,Micah Brubaker,,ALB,Jesse Modican,,,,,,,,,,,,,,,,,,,,,,,,,Fumble,15:00,1800,0,0,0,3,3,3,,,,,,,
11,Albright,D,ALB,1,,1.0,1.0,0.0,10.0,-30.0,Gold Zone,Run,Rush,2.0,Isaiah Shockley,,,,,,,,,,Brock Keeler,Brad Lomax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:31,1591,0,0,0,3,3,3,,,,,,,
12,Albright,D,ALB,1,,1.0,2.0,2.0,8.0,-32.0,Gold Zone,Run,Rush,8.0,Isaiah Shockley,,,,,,,,,,Josh Adewumi,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:31,1591,0,0,0,3,3,3,,,,,,,
13,Albright,D,ALB,1,,1.0,3.0,1.0,10.0,-40.0,Gold Zone,Run,Rush,3.0,Isaiah Shockley,,,,,,,,,,Brock Keeler,Brad Lomax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:31,1591,0,0,0,3,3,3,,,,,,,
14,Albright,D,ALB,1,,1.0,4.0,2.0,7.0,-43.0,Gold Zone,Run,Rush,2.0,Isaiah Shockley,,,,,,,,,,Casey Counts,J. Celentano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:31,1591,0,0,0,3,3,3,,,,,,,
15,Albright,D,ALB,1,,1.0,5.0,3.0,5.0,-45.0,Go Zone,Run,Rush,8.0,Jarren Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:31,1591,0,0,0,3,3,3,,,,,,,
16,Albright,D,ALB,1,,1.0,6.0,1.0,10.0,47.0,Go Zone,Run,Rush,-1.0,Quincy Clark,,,,,,,,,,Brock Keeler,J. Celentano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:31,1591,0,0,0,3,3,3,,,,,,,
17,Albright,D,ALB,1,,1.0,7.0,2.0,11.0,48.0,Go Zone,Pass,Incomplete,0.0,,,Jarren Rutter,,,Incomplete,Tiewan Thornton,,,,Josh Adewumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:31,1591,0,0,0,3,3,3,,,,,,,
18,Albright,,ALB,1,,,,3.0,11.0,48.0,Go Zone,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albright,,,,,,,11:31,1591,0,0,0,3,3,3,,,,,,,
19,Albright,D,ALB,1,,1.0,8.0,3.0,11.0,48.0,Go Zone,Pass,Sack,-5.0,,,Jarren Rutter,,,Sack,,,,,J. Celentano,Chase Lomax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,07:20,1340,0,0,0,3,2,3,,,,,,,
20,Albright,K,ALB,1,,,,4.0,16.0,-47.0,Go Zone,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,,,,Keil Heineman,23.0,30.0,Fair Catch,,,,,,,,,,,,,,07:20,1340,0,0,0,3,2,3,,,,,,,
21,Albright,O,SAL,1,,2.0,1.0,0.0,10.0,-30.0,Gold Zone,Run,Rush,7.0,Micah Brubaker,,,,,,,,,,Daniel Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:29,1289,0,0,0,3,3,2,,,,,,,
22,Albright,O,SAL,1,,2.0,2.0,2.0,3.0,-37.0,Gold Zone,Run,Rush,3.0,Micah Brubaker,,,,,,,,,,Sam Viera,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:29,1289,0,0,0,3,3,2,,,,,,,
23,Albright,O,SAL,1,,2.0,3.0,1.0,10.0,-40.0,Gold Zone,Run,Rush,15.0,Alex Richards,,,,,,,,,,Josh Scurry,CJ Partridge,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:29,1289,0,0,0,3,3,2,,,,,,,
24,Albright,O,SAL,1,,2.0,4.0,1.0,10.0,45.0,Go Zone,Pass,Incomplete,0.0,,,Micah Brubaker,,,Incomplete,Hunter Cleaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:29,1289,0,0,0,3,3,2,,,,,,,
25,Albright,O,SAL,1,,2.0,5.0,2.0,10.0,45.0,Go Zone,Run,Rush,8.0,Micah Brubaker,,,,,,,,,,Sam Viera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:29,1289,0,0,0,3,3,2,,,,,,,
26,Albright,O,SAL,1,,2.0,6.0,3.0,2.0,37.0,Go Zone,Run,Rush,8.0,Joey Bildstein,,,,,,,,,,Daniel Vital,Omar Sesay,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:29,1289,0,0,0,3,3,2,,,,,,,
27,Albright,O,SAL,1,,2.0,7.0,1.0,10.0,29.0,Take A Shot,Run,Rush,19.0,Hunter Cleaver,,,,,,,,,,CJ Partridge,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:29,1289,0,0,0,3,3,2,,,,,,,
28,Albright,O,SAL,1,,2.0,8.0,1.0,10.0,10.0,Red Zone,Run,Rush,4.0,Joey Bildstein,,,,,,,,,,Sam Viera,Daniel Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:29,1289,0,0,0,3,3,2,,,,,,,
29,Albright,O,SAL,1,,2.0,9.0,2.0,6.0,6.0,Red Zone,Run,Rush,4.0,Baebaa Sayeh,,,,,,,,,,Sam Viera,Eric Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:29,1289,0,0,0,3,3,2,,,,,,,
30,Albright,O,SAL,1,,2.0,10.0,3.0,2.0,2.0,Red Zone Low,Run,Rush,2.0,Baebaa Sayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,06:29,1289,0,0,0,3,3,2,,,,,,,
31,Albright,K,SAL,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kollin Samaha,,,Good,,,,,,,,,02:21,1041,6,0,6,3,3,2,,,,,,,
32,Albright,K,SAL,1,,,,1.0,-35.0,-35.0,Gold Zone,KO,,,,,,,,,,,,,,,,,,,,,,,Kollin Samaha,65.0,0.0,,,,,,,,,,,,,,,,,,,,02:21,1041,7,0,7,3,3,2,,,,,,,
33,Albright,D,ALB,1,,2.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,1.0,Isaiah Shockley,,,,,,,,,,Caleb Brubaker,Aaron Jahnke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:21,1041,0,7,7,3,2,3,,,,,,,
34,Albright,D,ALB,1,,2.0,2.0,2.0,9.0,-26.0,Gold Zone,Pass,Incomplete,0.0,,,Jarren Rutter,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:21,1041,0,7,7,3,2,3,,,,,,,
35,Albright,D,ALB,1,,2.0,3.0,3.0,9.0,-26.0,Gold Zone,Pass,Complete,20.0,,,Jarren Rutter,,,Complete,Isaiah Shockley,,,,Caleb Brubaker,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,02:21,1041,0,7,7,3,2,3,offside,SAL,,,,,
